building_id,efficiency_score,primary_use,square_feet,savings_dollars,savings_kwh,savings_percent
317,32.14285714285714,6.0,16098.0,19381.135000000006,193811.35000000003,50.0
1203,66.66666666666667,4.0,138602.0,19262.608535556206,192626.08535556204,20.568203286731418
835,33.33333333333334,1.0,17220.0,19243.051220689656,192430.51220689656,50.0
133,65.85365853658536,4.0,64723.0,19186.573147216066,191865.73147216067,35.58052351323913
515,61.65413533834587,0.0,63900.0,19107.750347674068,191077.50347674068,35.371963693445096
626,40.0,9.0,130581.0,19105.243203113485,191052.43203113484,14.770803449322159
520,36.170212765957444,6.0,27600.0,19067.80857142857,190678.0857142857,50.0
367,44.827586206896555,1.0,20584.0,19028.225625000003,190282.25625,50.0
35,51.282051282051285,4.0,41617.0,19002.035658062236,190020.35658062235,45.966922595439605
1096,66.66666666666667,8.0,83772.0,18858.896842105267,188588.96842105265,50.0
143,51.5625,6.0,40085.0,18837.44291277326,188374.42912773258,41.28769377441041
1260,60.9375,6.0,86455.0,18636.739885318744,186367.39885318745,24.38994438472866
1198,67.3076923076923,0.0,85164.0,18426.05150901184,184260.5150901184,28.36725597534594
454,36.36363636363637,9.0,16576.0,18421.50705882353,184215.07058823528,50.0
906,57.142857142857146,4.0,39649.0,18403.35112225282,184033.5112225282,46.37525336248777
580,67.51592356687898,0.0,104016.0,18191.558264130705,181915.58264130703,24.248737766207675
1433,42.3728813559322,0.0,28084.0,18185.994642857146,181859.94642857145,50.0
449,0.0,4.0,18340.0,18172.283076923075,181722.83076923076,50.0
1058,66.66666666666667,0.0,84346.0,17916.62627682634,179166.2627682634,27.9951594934468
383,50.0,15.0,27318.0,17892.675428571427,178926.75428571427,50.0
401,20.0,1.0,12660.0,17886.595813953485,178865.95813953484,50.0
968,73.38709677419355,0.0,153999.0,17731.646938646376,177316.46938646375,17.40633780988587
1372,24.13793103448276,0.0,16289.0,17722.05091034483,177220.5091034483,50.0
468,53.125,6.0,40000.0,17720.568595977384,177205.68595977384,39.86525570081273
1428,44.067796610169495,0.0,28432.0,17545.881818181817,175458.81818181818,50.0
386,37.03703703703704,1.0,17262.0,17544.500625,175445.00625,50.0
960,55.93220338983051,0.0,56137.0,17523.082402457578,175230.82402457576,36.35984600920435
1280,70.73170731707317,4.0,79900.0,17518.35840405848,175183.5840405848,29.003003381696562
840,100.0,7.0,41861.0,17378.708264516128,173787.08264516128,50.0
321,37.5,9.0,15913.0,17357.73627906977,173577.3627906977,50.0
320,70.3225806451613,0.0,105500.0,17111.792188802643,171117.9218880264,22.891522404637872
353,69.62025316455696,0.0,99700.0,17095.242380151434,170952.42380151432,23.88728655471743
17,48.14814814814815,6.0,15250.0,16703.400777693103,167034.00777693102,50.0
1068,71.62162162162161,0.0,112956.0,16681.747652595153,166817.47652595153,21.279043985305726
1134,73.17073170731707,6.0,152946.0,16668.68697800896,166686.8697800896,14.021779790406349
885,62.857142857142854,4.0,40697.0,16574.050464051874,165740.50464051872,43.14278698795631
535,50.0,3.0,15000.0,16315.774218432047,163157.74218432046,48.07695548210639
1003,70.44025157232704,0.0,94751.0,16277.954890026142,162779.5489002614,23.922299603089325
455,50.0,3.0,29192.0,16176.256185631222,161762.5618563122,32.051803949201236
652,74.19354838709677,0.0,150887.0,16110.011006851077,161100.11006851075,16.34753470004256
532,0.0,1.0,7133.0,16097.751428571426,160977.51428571425,50.0
1095,46.57534246575342,0.0,32256.0,15898.159399016962,158981.5939901696,47.42716951416329
651,12.5,8.0,306140.0,15850.701331984274,158507.01331984272,38.83401932396185
749,61.29032258064516,4.0,35936.0,15584.70695302221,155847.0695302221,44.69105736525588
396,41.17647058823529,9.0,16768.0,15547.39756097561,155473.9756097561,50.0
1012,33.33333333333334,0.0,23112.0,15486.148269565218,154861.48269565217,50.0
63,61.53846153846153,4.0,41617.0,15456.289135398236,154562.89135398236,40.897495635620395
839,48.14814814814815,6.0,14150.0,15441.528130434783,154415.28130434782,50.0
403,52.57731958762887,0.0,49500.0,15225.529295092496,152255.29295092495,36.01985341697016
290,68.65671641791045,6.0,51732.0,15109.170008145302,151091.70008145302,30.413078687179418
555,35.55555555555556,0.0,22400.0,14671.40727272727,146714.0727272727,50.0
370,38.70967741935484,1.0,15960.0,14648.966153846151,146489.6615384615,50.0
513,47.05882352941176,9.0,112283.0,14648.186949859759,146481.86949859757,13.384672858579133
358,68.35443037974683,0.0,77700.0,14396.439192217467,143964.39192217466,25.324536495621906
827,14.285714285714292,6.0,5839.0,14342.290090909091,143422.9009090909,50.0
458,0.0,1.0,4589.0,14321.833500000002,143218.33500000002,50.0
342,25.0,4.0,15420.0,14318.99294117647,143189.9294117647,50.0
832,41.666666666666664,9.0,26507.0,14317.961086067962,143179.61086067962,39.018022096467924
521,6.896551724137936,9.0,12000.0,14252.014615384614,142520.14615384614,50.0
391,73.41772151898735,0.0,87107.0,14185.536682526094,141855.36682526092,22.962713270819634
351,62.295081967213115,0.0,58908.0,14077.558503209235,140775.58503209235,30.430127898931808
674,68.18181818181819,1.0,149704.0,14009.011911926431,140090.1191192643,12.776214907884526
421,20.0,1.0,11274.0,13884.44896551724,138844.4896551724,50.0
618,76.5625,0.0,148032.0,13829.262310861192,138292.6231086119,14.602237550604727
923,43.63636363636364,0.0,24992.0,13801.953718309856,138019.53718309855,50.0
1352,61.19402985074627,6.0,42755.0,13777.744167570781,137777.4416757078,32.53350111961487
495,53.191489361702125,0.0,47500.0,13755.991273754895,137559.91273754893,34.643229776221354
271,69.23076923076923,0.0,71421.0,13689.517557389738,136895.17557389737,25.971218566713087
855,69.23076923076923,6.0,48300.0,13634.599722499843,136345.99722499843,29.697382886053862
1009,42.553191489361694,0.0,21892.0,13488.890188235293,134888.90188235292,50.0
1016,20.0,7.0,10103.0,13472.346187500001,134723.461875,50.0
1331,82.14285714285714,0.0,171008.0,13287.440108144343,132874.40108144342,12.45103411128714
1194,57.37704918032787,6.0,35829.0,13253.771560086392,132537.7156008639,35.63126240383722
258,70.62937062937063,0.0,71224.0,13160.150060070004,131601.50060070003,25.272336456440357
742,47.36842105263158,1.0,31829.0,13158.072458544159,131580.72458544158,39.286741047354504
315,58.62068965517241,1.0,20644.0,13100.290477956623,131002.90477956622,49.831926574838754
988,47.5,6.0,24463.0,13034.738562084875,130347.38562084874,44.3622515513822
1168,75.0,6.0,577101.0,13004.823082250265,130048.23082250264,3.2621249277804445
1406,71.42857142857143,4.0,136522.0,12966.506575975498,129665.06575975497,15.035392396456789
9,45.652173913043484,6.0,27000.0,12600.24486916106,126002.4486916106,41.118959739453835
1,0.0,0.0,2720.0,12400.011717503308,124000.11717503308,50.0
360,72.22222222222223,0.0,69600.0,12238.729530439881,122387.29530439881,24.348582271219062
72,30.0,8.0,387638.0,12118.201716411615,121182.01716411614,27.71126965566143
43,33.33333333333334,11.0,59071.0,12068.357655178273,120683.57655178272,19.6760314774572
398,66.15384615384616,0.0,62200.0,12063.219644001581,120632.1964400158,26.198104806552045
633,100.0,8.0,98539.0,11934.624,119346.23999999999,50.0
465,22.222222222222214,6.0,6400.0,11932.24046511628,119322.40465116278,50.0
196,50.0,1.0,40531.0,11888.49121452931,118884.91214529308,31.465858160961
253,71.63120567375887,0.0,65907.0,11861.07969185671,118610.7969185671,24.77803510496611
197,52.94117647058824,9.0,102856.0,11802.411988046964,118024.11988046963,11.965653653384706
552,50.0,9.0,20110.0,11683.485221039373,116834.85221039373,40.76469049765626
333,67.1875,0.0,59900.0,11495.76315834364,114957.63158343639,25.995519887490527
950,43.75,1.0,16052.0,11486.550000000001,114865.5,50.0
343,58.064516129032256,9.0,22000.0,11480.477869373944,114804.77869373944,38.20030122869397
764,64.46280991735537,0.0,58307.0,11240.843642451988,112408.43642451987,26.082756331326273
198,74.35897435897436,6.0,163959.0,11236.08337133818,112360.83371338178,9.301077123190048
549,25.0,9.0,12754.0,11054.268333333335,110542.68333333335,50.0
1199,0.0,15.0,10559.0,10889.520486486488,108895.20486486488,50.0
469,33.33333333333334,9.0,13044.0,10799.792106930074,107997.92106930073,49.513464724224754
1316,47.82608695652174,1.0,49975.0,10748.93374074896,107489.3374074896,25.187277273171826
1166,71.1864406779661,6.0,63771.0,10603.71438935186,106037.1438935186,19.924442894174042
324,42.10526315789473,1.0,11910.0,10597.257209302326,105972.57209302325,50.0
1028,75.47169811320755,0.0,81390.0,10594.848441314512,105948.48441314511,19.24159048240738
470,56.0,9.0,24618.0,10581.056464450137,105810.56464450137,33.73617858175818
325,70.24793388429752,0.0,59200.0,10572.668071263435,105726.68071263435,24.6354077525969
529,41.93548387096774,9.0,14519.0,10476.620031540995,104766.20031540995,46.08372132077766
311,60.60606060606061,0.0,50000.0,10452.363776404934,104523.63776404934,27.67384018597098
498,48.14814814814815,1.0,14842.0,10435.788,104357.87999999999,50.0
394,12.5,1.0,3545.0,10293.854634146343,102938.54634146341,50.0
1115,100.0,12.0,42028.0,10179.269560975612,101792.6956097561,50.0
178,51.35135135135135,6.0,23392.0,10045.224788104053,100452.24788104053,39.12107078527476
526,14.285714285714292,9.0,7636.0,10041.697500000002,100416.975,50.0
986,60.3448275862069,6.0,34072.0,9971.382242053543,99713.82242053543,30.455803185820447
235,9.090909090909093,0.0,9309.0,9898.06692631579,98980.66926315789,50.0
431,50.0,8.0,1760.0,9822.07935483871,98220.7935483871,50.0
847,23.529411764705884,1.0,9303.0,9817.42990588235,98174.29905882351,50.0
610,64.70588235294117,1.0,30160.0,9769.341647687252,97693.41647687252,33.6439853056511
844,16.666666666666657,1.0,6944.0,9747.52153846154,97475.2153846154,50.0
310,64.51612903225806,9.0,22000.0,9688.280772599754,96882.80772599753,34.28124093000367
207,53.333333333333336,9.0,99700.0,9634.610633481027,96346.10633481026,10.271047803394929
87,15.384615384615387,1.0,6412.0,9611.56510541845,96115.65105418449,50.0
812,36.8421052631579,1.0,9894.0,9594.37220625,95943.72206249999,50.0
1052,0.0,11.0,45305.0,9593.9332421934,95939.332421934,20.249060107104217
838,58.82352941176471,9.0,18414.0,9562.064159393261,95620.64159393261,38.084379745412654
1141,50.0,8.0,20986.0,9526.5,95265.0,50.0
1118,50.0,12.0,26926.0,9517.88129032258,95178.8129032258,50.0
1214,80.76923076923077,6.0,195437.0,9487.743160498003,94877.43160498003,6.772537515496533
507,73.64341085271317,0.0,61151.0,9427.780889573303,94277.80889573303,22.00819394648684
571,57.142857142857146,0.0,47954.0,9396.738077252821,93967.38077252821,26.398017172894477
205,72.5,4.0,60086.0,9382.712365316303,93827.12365316303,22.537389332801368
878,66.66666666666667,4.0,41241.0,9380.565709479928,93805.65709479927,29.765188242723127
834,13.333333333333329,9.0,4934.0,9341.721487499999,93417.21487499999,50.0
425,50.0,15.0,202829.0,9317.5788505964,93175.78850596398,7.686497625712994
322,53.42465753424658,0.0,37083.0,9062.270098760097,90622.70098760095,30.905468299298196
910,74.60317460317461,6.0,60096.0,9036.488352721435,90364.88352721435,18.36814214089699
905,77.14285714285714,4.0,39648.0,8960.289139984941,89602.89139984941,29.630624481597295
831,20.0,1.0,4065.0,8931.004933333335,89310.04933333334,50.0
393,75.40983606557377,0.0,59400.0,8866.25384154147,88662.53841541469,21.457842489846854
842,21.05263157894737,9.0,7292.0,8765.530745454545,87655.30745454544,50.0
86,22.222222222222214,0.0,10932.0,8724.313349694145,87243.13349694145,50.0
372,62.5,0.0,49100.0,8716.483258429647,87164.83258429647,24.52429351225372
1055,76.58227848101265,0.0,86714.0,8630.254139676865,86302.54139676865,15.409407545064745
164,25.0,15.0,12908.0,8540.687142857145,85406.87142857144,50.0
243,66.66666666666667,8.0,557217.0,8462.357303400198,84623.57303400198,15.69905277594448
395,23.076923076923066,9.0,8925.0,8422.740000000002,84227.40000000001,50.0
898,40.0,9.0,64749.0,8358.962813019554,83589.62813019555,13.263664869083435
836,20.0,9.0,8168.0,8352.792768750001,83527.9276875,50.0
430,61.53846153846153,9.0,23918.0,8252.682017592406,82526.82017592405,29.01298004963398
522,31.25,6.0,8000.0,8198.291707317074,81982.91707317073,50.0
990,63.63636363636363,6.0,82939.0,8169.009653409082,81690.09653409082,12.84552167019784
656,25.0,7.0,5769.0,8126.777142857142,81267.77142857142,50.0
947,75.77639751552795,0.0,91629.0,7988.148585064151,79881.4858506415,13.760902030443189
250,74.63768115942028,0.0,131710.0,7956.7883659637655,79567.88365963765,9.95638103148414
803,86.66666666666667,0.0,182986.0,7869.3342135846615,78693.34213584661,7.2969856574604
214,77.30061349693251,0.0,91273.0,7793.36727582831,77933.6727582831,13.515997667352389
922,79.5275590551181,0.0,147205.0,7727.880687594903,77278.80687594903,8.766416312199311
71,40.0,8.0,387638.0,7613.518105477875,76135.18105477875,19.40959138723923
1392,69.56521739130434,1.0,76153.0,7519.154236482998,75191.54236482998,13.386331866753364
588,45.652173913043484,0.0,21866.0,7505.440407574329,75054.40407574328,38.58457979876623
37,75.0,4.0,53130.0,7500.856571094523,75008.56571094523,20.82615703281765
286,75.0,4.0,32841.0,7497.2987602899375,74972.98760289937,29.84171493534037
464,28.57142857142857,9.0,9816.0,7375.762693946693,73757.62693946692,47.09141136267635
411,30.769230769230774,1.0,6139.0,7320.792413793104,73207.92413793104,50.0
48,40.0,7.0,9569.0,7308.915625645979,73089.15625645978,50.0
348,40.0,9.0,10577.0,7253.488384113512,72534.88384113512,44.822130041847394
336,61.44578313253012,0.0,43000.0,7184.49474770825,71844.94747708249,23.41941182894917
405,78.84615384615384,0.0,82200.0,7146.7754902278775,71467.75490227877,13.728829794902417
328,67.36842105263158,0.0,47200.0,7126.790498259591,71267.90498259591,21.652445296147512
621,50.0,8.0,387.0,7118.333295,71183.33295,50.0
384,55.55555555555556,6.0,13728.0,7105.061030139441,71050.61030139441,43.645561951836356
1370,12.5,0.0,4773.0,7063.3263157894735,70633.26315789473,50.0
289,47.05882352941176,1.0,9666.0,7014.064615384615,70140.64615384614,50.0
288,50.0,1.0,10733.0,7006.407272727272,70064.07272727272,50.0
272,0.0,0.0,4583.0,6969.1109090909085,69691.10909090909,50.0
1131,53.65853658536585,6.0,25463.0,6871.007231529758,68710.07231529758,28.764589979766946
528,36.66666666666667,9.0,11143.0,6860.62364935142,68606.2364935142,42.17304358856263
527,37.5,9.0,9392.0,6566.940578132555,65669.40578132555,45.30212656319212
303,58.064516129032256,1.0,15950.0,6564.751640603833,65647.51640603832,39.181798429647706
195,36.8421052631579,6.0,9703.0,6525.935094230768,65259.35094230768,50.0
139,55.55555555555556,9.0,56629.0,6496.997833398968,64969.97833398968,11.96402112773355
381,12.5,1.0,1858.0,6496.394634146341,64963.9463414634,50.0
643,75.83892617449663,0.0,110919.0,6480.666147001181,64806.66147001181,9.660927866651326
807,33.33333333333334,1.0,3000.0,6478.197854545455,64781.97854545454,50.0
1039,53.6231884057971,0.0,30171.0,6462.233657115413,64622.33657115413,28.162614948007835
369,33.33333333333334,9.0,6431.0,6438.113333333333,64381.133333333324,50.0
415,62.5,0.0,41329.0,6426.652203568348,64266.522035683476,22.15572986852192
833,38.888888888888886,9.0,6392.0,6386.04,63860.399999999994,50.0
153,53.57142857142857,6.0,16092.0,6272.129232007855,62721.292320078544,36.83886941848688
646,77.04918032786885,0.0,58733.0,6270.850021722581,62708.50021722581,16.347541503890582
824,47.82608695652174,9.0,7820.0,6264.431069932011,62644.31069932011,48.688864820223536
406,33.33333333333334,1.0,2347.0,6197.5847368421055,61975.847368421055,50.0
744,52.17391304347826,1.0,48642.0,6116.531492931152,61165.31492931151,16.445808008732918
557,74.19354838709677,9.0,19000.0,6115.18372809568,61151.837280956795,27.60131305677527
124,59.49367088607595,0.0,38319.0,6083.56140366121,60835.614036612096,22.515760238946335
50,50.0,7.0,4698.0,6071.585642476113,60715.85642476113,50.0
1066,76.06837606837607,0.0,55800.0,6052.1152179161845,60521.15217916184,16.563705710976873
21,53.84615384615385,6.0,7043.0,5990.677594427183,59906.77594427183,50.0
982,0.0,12.0,373416.0,5890.894183423918,58908.94183423917,6.118479366855045
865,50.0,9.0,10174.0,5851.202324455022,58512.02324455022,40.51989177352575
366,46.42857142857143,9.0,9941.0,5835.418151338472,58354.18151338471,41.01410427853011
707,28.57142857142857,0.0,11270.0,5789.145400835819,57891.45400835818,48.458910527278384
385,73.52941176470588,9.0,18432.0,5762.480976321348,57624.809763213474,27.024481796406807
428,0.0,1.0,1396.0,5751.9255,57519.255,50.0
859,16.666666666666657,9.0,4000.0,5744.342813793104,57443.42813793104,50.0
852,53.333333333333336,9.0,10800.0,5701.391108601758,57013.91108601757,38.473540165801936
819,50.0,9.0,6351.0,5690.161736842106,56901.61736842105,50.0
346,65.38461538461539,1.0,17709.0,5670.017455171897,56700.17455171897,33.38521451133847
1429,62.19512195121951,0.0,40461.0,5654.459061442398,56544.59061442397,20.368866420446903
777,67.85714285714286,4.0,105791.0,5616.897603060701,56168.97603060701,9.00194324735607
160,58.62068965517241,1.0,15786.0,5600.335665920331,56003.3566592033,35.70411736828549
319,66.66666666666667,9.0,13100.0,5500.951664464111,55009.5166446411,33.2177761778779
503,60.0,7.0,10762.0,5471.6573684210525,54716.57368421052,50.0
497,59.090909090909086,9.0,7732.0,5451.6474955973745,54516.47495597374,45.50937406466443
548,100.0,3.0,9813.0,5442.724222309356,54427.24222309356,32.07188441724135
829,50.0,15.0,15879.0,5441.695919036276,54416.95919036276,38.31565860349718
340,25.0,1.0,1843.0,5410.845882352942,54108.458823529414,50.0
158,42.10526315789473,6.0,10135.0,5379.759260148629,53797.59260148629,44.26829766206896
334,77.5,0.0,57100.0,5342.820765880239,53428.20765880239,14.622092119726988
152,47.36842105263158,6.0,10301.0,5324.296182012411,53242.96182012411,43.612845466050985
689,61.904761904761905,6.0,11442.0,5316.818845008365,53168.188450083646,41.01501178512478
813,41.17647058823529,9.0,5630.0,5232.2779199999995,52322.77919999999,50.0
714,25.0,0.0,8730.0,5214.7764705882355,52147.76470588235,50.0
1195,60.0,6.0,16472.0,5106.747045189345,51067.470451893445,31.69057235801929
930,67.64705882352942,6.0,20917.0,5031.105490051478,50311.05490051478,26.466687130712906
936,16.666666666666657,4.0,11350.0,5018.886169072854,50188.86169072853,45.17205343611374
222,63.15789473684211,1.0,11935.0,4953.552369003555,49535.52369003555,39.38152453948688
843,41.666666666666664,1.0,5380.0,4931.410714285714,49314.10714285714,50.0
302,79.16666666666666,0.0,57100.0,4661.67921400579,46616.79214005789,13.000304360605638
916,79.4392523364486,0.0,51778.0,4658.68248187211,46586.8248187211,14.13968761329041
866,56.666666666666664,9.0,10174.0,4648.211051955025,46482.110519550246,35.11441694507698
189,17.64705882352942,0.0,7481.0,4632.047384415584,46320.47384415584,50.0
1410,71.42857142857143,6.0,11524.0,4482.554729933922,44825.54729933922,36.791594499115725
1056,81.5068493150685,0.0,72958.0,4478.942642867397,44789.42642867396,10.101472149002287
1133,64.17910447761194,6.0,82302.0,4477.967025074328,44779.67025074328,7.528842627512283
861,50.0,7.0,4276.0,4413.182481818182,44131.82481818182,50.0
414,61.11111111111111,1.0,36387.0,4383.671893329209,43836.71893329208,15.86566364400645
462,65.21739130434783,9.0,9226.0,4138.820418311091,41388.20418311091,34.69947740027086
127,66.66666666666667,4.0,27071.0,4138.453688610561,41384.536886105605,22.168867936358676
547,66.66666666666667,3.0,23903.0,4108.841139443789,41088.41139443789,12.764929891759854
74,50.0,8.0,387638.0,4107.400993785862,41074.00993785862,11.499066968431876
241,61.904761904761905,1.0,51999.0,4032.150067920395,40321.50067920395,10.823890638688844
937,25.0,4.0,10346.0,4022.3145702109614,40223.145702109614,42.00777605483937
882,67.46987951807229,0.0,39143.0,4018.2444778963636,40182.44477896363,15.817369224910893
184,59.42028985507246,0.0,34171.0,3969.649715104836,39696.49715104836,17.534597146888707
22,33.33333333333334,0.0,3569.0,3963.0800025299195,39630.80002529919,50.0
1035,75.0,6.0,14585.0,3945.3721909409114,39453.72190940911,28.815133897893713
933,68.75,6.0,8525.0,3887.016375438733,38870.16375438733,40.5574609229818
477,83.33333333333334,9.0,21600.0,3827.569840459325,38275.69840459325,17.348543795581723
451,50.0,1.0,5013.0,3810.3694736842103,38103.6947368421,50.0
897,69.33333333333334,0.0,37775.0,3768.822904367029,37688.22904367029,15.441456472185088
264,66.15384615384616,6.0,83660.0,3719.4767673756114,37194.76767375611,6.237958332899537
165,50.0,15.0,3877.0,3641.299591836734,36412.99591836734,50.0
251,40.74074074074075,0.0,12773.0,3634.427372648976,36344.27372648976,34.24521798243067
136,75.51020408163265,4.0,56467.0,3613.987821647892,36139.878216478915,10.654235829625668
159,33.33333333333334,0.0,9788.0,3610.2281969053947,36102.28196905395,40.30218759351509
25,64.61538461538461,6.0,103286.0,3524.7714698816653,35247.71469881665,4.858592780331439
1007,68.11594202898551,6.0,41933.0,3513.685210822447,35136.85210822447,11.141811250392204
460,74.28571428571429,9.0,17927.0,3478.2165806484845,34782.165806484845,18.68743895274164
919,58.33333333333333,0.0,31233.0,3439.0035606042366,34390.035606042366,16.773061963148255
400,81.25,9.0,19315.0,3373.0024316799013,33730.02431679901,17.139973759953396
1034,50.0,11.0,3907.0,3355.7768181818183,33557.76818181818,50.0
308,47.05882352941176,9.0,5033.0,3258.1298139345026,32581.298139345025,43.40063912733428
397,61.11111111111111,9.0,54061.0,3194.4910498933345,31944.910498933343,6.541531052492933
237,62.5,9.0,101262.0,3191.1683212974926,31911.683212974924,3.5985690162352846
1061,66.66666666666667,11.0,44218.0,3152.223200491234,31522.232004912337,7.8743870560949505
841,71.42857142857143,6.0,5680.0,3089.06852062879,30890.685206287897,44.86786707159839
525,73.07692307692308,9.0,9062.0,2995.047796012124,29950.477960121236,28.13469060543774
659,68.9655172413793,1.0,15306.0,2957.861805765008,29578.618057650077,23.223910040130207
1005,57.77777777777778,6.0,26325.0,2943.777204954892,29437.77204954892,14.334821975059686
1041,35.294117647058826,0.0,8073.0,2894.1424915871767,28941.424915871765,39.61962017894031
539,50.0,1.0,1473.0,2889.705,28897.05,50.0
1286,100.0,3.0,205472.0,2688.866644394584,26888.66644394584,1.101706204261801
810,44.44444444444444,1.0,3729.0,2686.2864967741934,26862.86496774193,50.0
84,0.0,6.0,4038.0,2647.2797979397787,26472.797979397787,49.52136213785256
870,0.0,1.0,755.0,2625.6432774193554,26256.432774193552,50.0
436,50.0,4.0,15574.0,2576.729493714747,25767.294937147468,23.562920232006142
858,50.0,7.0,1566.0,2564.73382,25647.3382,50.0
756,75.60975609756098,4.0,44352.0,2524.0045966901703,25240.0459669017,9.586629845202111
1400,64.28571428571428,4.0,21168.0,2493.890114102127,24938.90114102127,17.999836943105198
474,72.41379310344828,9.0,10151.0,2493.0107264552207,24930.107264552207,22.535258320520512
512,50.0,4.0,5000.0,2462.416322816645,24624.163228166446,47.85116156407866
1445,37.5,0.0,4298.0,2421.8662500000005,24218.662500000002,50.0
101,75.0,6.0,18860.0,2410.4104748896643,24104.104748896643,16.054542736658195
1109,64.61538461538461,6.0,102191.0,2396.4156941752417,23964.156941752415,3.390175817979684
872,25.0,9.0,3627.0,2325.8688978134887,23258.688978134887,43.168668379530764
511,70.96774193548387,9.0,12316.0,2306.8098677562725,23068.098677562724,18.15777712845704
926,55.172413793103445,0.0,26033.0,2300.334653961932,23003.34653961932,13.921637202752581
466,87.5,9.0,22500.0,2277.683351253654,22776.83351253654,10.707078926813136
534,11.111111111111114,1.0,898.0,2249.8096551724143,22498.096551724142,50.0
818,50.0,9.0,3648.0,2233.45623579437,22334.5623579437,42.03615294789235
825,37.5,9.0,3592.0,2208.4588622836122,22084.58862283612,42.138878755445496
307,70.96774193548387,9.0,10873.0,2141.4564914123316,21414.564914123315,18.916313301831757
427,81.25,9.0,14269.0,2125.576954495798,21255.769544957977,14.998652693479691
660,66.66666666666667,1.0,5447.0,2033.5331781422626,20335.331781422625,36.88338467798079
106,37.5,0.0,5374.0,2013.2921496447589,20132.921496447587,40.67771332768793
81,0.0,7.0,3025.0,1989.7086561649126,19897.086561649125,50.0
669,63.63636363636363,1.0,4768.0,1975.577640275805,19755.77640275805,39.34104870044835
278,80.43478260869566,6.0,148101.0,1956.6837284878595,19566.837284878595,1.938704826164948
574,80.83333333333333,0.0,56343.0,1855.1910315251152,18551.910315251152,5.684117063231101
99,50.0,6.0,2260.0,1710.3399493318586,17103.399493318586,50.0
402,100.0,9.0,2818.0,1694.3813625407163,16943.81362540716,41.596243004387404
5,41.17647058823529,0.0,8000.0,1626.2229837655213,16262.229837655213,27.11719192513233
361,81.25,9.0,13224.0,1587.0593847545927,15870.593847545926,12.446493723771527
1196,68.18181818181819,1.0,57201.0,1544.8572747657192,15448.572747657192,4.055980240184135
543,25.0,1.0,801.0,1510.981621621622,15109.816216216219,50.0
892,33.33333333333334,12.0,481999.0,1501.352022177633,15013.520221776329,1.2704530650671093
456,87.09677419354838,9.0,14125.0,1490.1239078172746,14901.239078172744,11.10808815036062
378,63.15789473684211,9.0,35241.0,1471.902330988634,14719.02330988634,4.714138924845325
412,76.7741935483871,0.0,110000.0,1453.703308090847,14537.03308090847,2.361742919240252
811,69.23076923076923,9.0,4848.0,1449.5911984595223,14495.911984595223,26.154664106975154
538,50.0,10.0,10000.0,1419.836964941961,14198.369649419608,31.99246885033491
948,78.57142857142857,1.0,20372.0,1418.1887418920232,14181.887418920232,9.825961652425143
601,73.6842105263158,1.0,11910.0,1405.671230729291,14056.71230729291,15.5934230795935
816,0.0,1.0,356.0,1381.1375785714285,13811.375785714285,50.0
536,71.42857142857143,1.0,1962.0,1291.9377777777781,12919.377777777781,50.0
476,37.5,1.0,1102.0,1268.221935483871,12682.21935483871,50.0
1408,76.19047619047619,1.0,28760.0,1253.1294246724342,12531.294246724341,6.384790326318512
1422,69.23076923076923,4.0,19876.0,1194.4743758346071,11944.74375834607,10.069569214639687
44,50.0,11.0,283.0,1169.80264083475,11698.0264083475,50.0
820,40.0,1.0,648.0,1127.9715096774196,11279.715096774196,50.0
161,48.14814814814815,0.0,11329.0,1082.8409917794504,10828.409917794503,14.889664837367004
565,38.70967741935484,0.0,15326.0,1043.6487205436395,10436.487205436395,11.082602957880848
1389,74.07407407407408,1.0,17104.0,1010.6878934726003,10106.878934726003,8.466298563583564
805,62.5,1.0,3200.0,952.5482115944997,9525.482115944997,31.784392654172766
603,78.26086956521739,9.0,29063.0,949.2268115349434,9492.268115349434,3.724669290835182
1049,78.39506172839506,0.0,94399.0,948.4278684661549,9484.278684661549,1.8057290020628594
1001,100.0,7.0,4482.0,903.8187119490833,9038.187119490833,44.9552746530897
871,85.71428571428572,1.0,1536.0,894.2615631038216,8942.615631038216,47.67988607959109
186,50.0,10.0,1629.0,893.8703999999998,8938.703999999998,50.0
702,51.851851851851855,0.0,24251.0,872.8515357033496,8728.515357033495,6.180630074191755
821,50.0,7.0,2555.0,870.116670967742,8701.16670967742,50.0
193,66.66666666666667,6.0,6203.0,849.9750764827339,8499.750764827339,17.01576336381098
245,81.13207547169812,0.0,88486.0,791.9384687325219,7919.384687325219,1.6117205824884386
1217,83.56164383561644,0.0,73044.0,666.0430736570503,6660.430736570503,1.6415679916906492
845,55.55555555555556,1.0,860.0,627.91269375,6279.126937499999,50.0
877,81.25,6.0,8004.0,621.8402390024444,6218.402390024443,10.414982582329687
1403,76.92307692307692,4.0,78438.0,610.1404551630025,6101.404551630025,1.4285998616414148
510,76.92307692307692,9.0,4581.0,596.3526190995574,5963.526190995573,13.35994587056801
1081,100.0,5.0,11470.0,592.222510126482,5922.225101264819,4.371495687149473
379,60.0,1.0,7675.0,488.6581064125123,4886.581064125123,9.062782635376298
1036,78.125,6.0,54207.0,467.2565083393769,4672.565083393769,1.27346005593126
359,86.66666666666667,9.0,4925.0,445.4226076262625,4454.226076262625,9.6763314083587
94,62.121212121212125,0.0,29469.0,428.4666993283405,4284.666993283405,2.592237289780262
